imageid,text,recipientcompany,recipientaddress,invoicenos,invoicedate,duedate,Balance
606.0,"Stanford Plumbing & Heating INVOICE

123 Madison drive, Seattle, WA, 7829Q

   

 

yorw. plumbingstanford. com

990-120-4560

BILL TO Invoice No: #INVO2Z0B1
Allen Smith Involce Date: TWV/11/18
87 Private st, Seattle, WA Due Date: 12/01/18

allen@gmail.com
990-302-1898

 

 

 

 

 

 

 

 

 

 

 

 

 

DESCRIPTION QTY/ HR UNIT PRICE TOTAL
Installed new kitchen sink (hours) 3 $0.00 150.00
‘Toto sink . 1 5D0.00 a 500.00
‘Worcester greenstar magnetic system fitter : 1 190.00 oo 190.00 .
. Nest smart thermostat 1 250.00 250.00 |
‘Worcester Greenstar 301 1 ' 1500.00 : 1 500.00.
: | |
|
| | |
| |

|
a : _ |

, ! } 4 a
: a SUDTOTAL a 2590.00

DISCOUNT 50.00

SUBTOTAL LESS DISCOUNT 2540.00

Tank you for your business! —
TAX RATE 12.00%
TOTAL TAX 304_B0

Balance Due $2,844.80

Terms & Instructions
Please pay within 20 days by PayPal (vbob@stanfordalumbing.com)

 

Installed products have 5 year warranty.
",Allen Smith,87Private st. Seattle.WA,#INV02081,11/11/2018,12/1/2018,"2,884.80"
607.0,"Stanford Plumbing & Heating INVOICE

123 Madison drive, Seattle, WA, 7829Q

   

 

yorw. plumbingstanford. com

990-120-4560

BILL TO Invoice No: #INVO2Z0B1
Allen Smith Involce Date: TWV/11/18
87 Private st, Seattle, WA Due Date: 12/01/18

allen@gmail.com
990-302-1898

 

 

 

 

 

 

 

 

 

 

 

 

 

DESCRIPTION QTY/ HR UNIT PRICE TOTAL
Installed new kitchen sink (hours) 3 $0.00 150.00
‘Toto sink . 1 5D0.00 a 500.00
‘Worcester greenstar magnetic system fitter : 1 190.00 oo 190.00 .
. Nest smart thermostat 1 250.00 250.00 |
‘Worcester Greenstar 301 1 ' 1500.00 : 1 500.00.
: | |
|
| | |
| |

|
a : _ |

, ! } 4 a
: a SUDTOTAL a 2590.00

DISCOUNT 50.00

SUBTOTAL LESS DISCOUNT 2540.00

Tank you for your business! —
TAX RATE 12.00%
TOTAL TAX 304_B0

Balance Due $2,844.80

Terms & Instructions
Please pay within 20 days by PayPal (vbob@stanfordalumbing.com)

 

Installed products have 5 year warranty.
",Allen Smith,87Private st. Seattle.WA,#INV02081,11/11/2018,12/1/2018,"2,884.80"
608.0,"Stanford Plumbing & Heating INVOICE

123 Madison drive, Seattle, WA, 7829Q

   

 

yorw. plumbingstanford. com

990-120-4560

BILL TO Invoice No: #INVO2Z0B1
Allen Smith Involce Date: TWV/11/18
87 Private st, Seattle, WA Due Date: 12/01/18

allen@gmail.com
990-302-1898

 

 

 

 

 

 

 

 

 

 

 

 

 

DESCRIPTION QTY/ HR UNIT PRICE TOTAL
Installed new kitchen sink (hours) 3 $0.00 150.00
‘Toto sink . 1 5D0.00 a 500.00
‘Worcester greenstar magnetic system fitter : 1 190.00 oo 190.00 .
. Nest smart thermostat 1 250.00 250.00 |
‘Worcester Greenstar 301 1 ' 1500.00 : 1 500.00.
: | |
|
| | |
| |

|
a : _ |

, ! } 4 a
: a SUDTOTAL a 2590.00

DISCOUNT 50.00

SUBTOTAL LESS DISCOUNT 2540.00

Tank you for your business! —
TAX RATE 12.00%
TOTAL TAX 304_B0

Balance Due $2,844.80

Terms & Instructions
Please pay within 20 days by PayPal (vbob@stanfordalumbing.com)

 

Installed products have 5 year warranty.
",Allen Smith,87Private st. Seattle.WA,#INV02081,11/11/2018,12/1/2018,"2,884.80"
609.0,"Stanford Plumbing & Heating INVOICE

123 Madison drive, Seattle, WA, 7829Q

   

 

yorw. plumbingstanford. com

990-120-4560

BILL TO Invoice No: #INVO2Z0B1
Allen Smith Involce Date: TWV/11/18
87 Private st, Seattle, WA Due Date: 12/01/18

allen@gmail.com
990-302-1898

 

 

 

 

 

 

 

 

 

 

 

 

 

DESCRIPTION QTY/ HR UNIT PRICE TOTAL
Installed new kitchen sink (hours) 3 $0.00 150.00
‘Toto sink . 1 5D0.00 a 500.00
‘Worcester greenstar magnetic system fitter : 1 190.00 oo 190.00 .
. Nest smart thermostat 1 250.00 250.00 |
‘Worcester Greenstar 301 1 ' 1500.00 : 1 500.00.
: | |
|
| | |
| |

|
a : _ |

, ! } 4 a
: a SUDTOTAL a 2590.00

DISCOUNT 50.00

SUBTOTAL LESS DISCOUNT 2540.00

Tank you for your business! —
TAX RATE 12.00%
TOTAL TAX 304_B0

Balance Due $2,844.80

Terms & Instructions
Please pay within 20 days by PayPal (vbob@stanfordalumbing.com)

 

Installed products have 5 year warranty.
",Allen Smith,87Private st. Seattle.WA,#INV02081,11/11/2018,12/1/2018,"2,884.80"
610.0,"Stanford Plumbing & Heating INVOICE

123 Madison drive, Seattle, WA, 7829Q

   

 

yorw. plumbingstanford. com

990-120-4560

BILL TO Invoice No: #INVO2Z0B1
Allen Smith Involce Date: TWV/11/18
87 Private st, Seattle, WA Due Date: 12/01/18

allen@gmail.com
990-302-1898

 

 

 

 

 

 

 

 

 

 

 

 

 

DESCRIPTION QTY/ HR UNIT PRICE TOTAL
Installed new kitchen sink (hours) 3 $0.00 150.00
‘Toto sink . 1 5D0.00 a 500.00
‘Worcester greenstar magnetic system fitter : 1 190.00 oo 190.00 .
. Nest smart thermostat 1 250.00 250.00 |
‘Worcester Greenstar 301 1 ' 1500.00 : 1 500.00.
: | |
|
| | |
| |

|
a : _ |

, ! } 4 a
: a SUDTOTAL a 2590.00

DISCOUNT 50.00

SUBTOTAL LESS DISCOUNT 2540.00

Tank you for your business! —
TAX RATE 12.00%
TOTAL TAX 304_B0

Balance Due $2,844.80

Terms & Instructions
Please pay within 20 days by PayPal (vbob@stanfordalumbing.com)

 

Installed products have 5 year warranty.
",Allen Smith,87Private st. Seattle.WA,#INV02081,11/11/2018,12/1/2018,"2,884.80"
611.0,"Stanford Plumbing & Heating INVOICE

123 Madison drive, Seattle, WA, 7829Q

   

 

yorw. plumbingstanford. com

990-120-4560

BILL TO Invoice No: #INVO2Z0B1
Allen Smith Involce Date: TWV/11/18
87 Private st, Seattle, WA Due Date: 12/01/18

allen@gmail.com
990-302-1898

 

 

 

 

 

 

 

 

 

 

 

 

 

DESCRIPTION QTY/ HR UNIT PRICE TOTAL
Installed new kitchen sink (hours) 3 $0.00 150.00
‘Toto sink . 1 5D0.00 a 500.00
‘Worcester greenstar magnetic system fitter : 1 190.00 oo 190.00 .
. Nest smart thermostat 1 250.00 250.00 |
‘Worcester Greenstar 301 1 ' 1500.00 : 1 500.00.
: | |
|
| | |
| |

|
a : _ |

, ! } 4 a
: a SUDTOTAL a 2590.00

DISCOUNT 50.00

SUBTOTAL LESS DISCOUNT 2540.00

Tank you for your business! —
TAX RATE 12.00%
TOTAL TAX 304_B0

Balance Due $2,844.80

Terms & Instructions
Please pay within 20 days by PayPal (vbob@stanfordalumbing.com)

 

Installed products have 5 year warranty.
",Allen Smith,87Private st. Seattle.WA,#INV02081,11/11/2018,12/1/2018,"2,884.80"
612.0,"Stanford Plumbing & Heating INVOICE

123 Madison drive, Seattle, WA, 7829Q

   

 

yorw. plumbingstanford. com

990-120-4560

BILL TO Invoice No: #INVO2Z0B1
Allen Smith Involce Date: TWV/11/18
87 Private st, Seattle, WA Due Date: 12/01/18

allen@gmail.com
990-302-1898

 

 

 

 

 

 

 

 

 

 

 

 

 

DESCRIPTION QTY/ HR UNIT PRICE TOTAL
Installed new kitchen sink (hours) 3 $0.00 150.00
‘Toto sink . 1 5D0.00 a 500.00
‘Worcester greenstar magnetic system fitter : 1 190.00 oo 190.00 .
. Nest smart thermostat 1 250.00 250.00 |
‘Worcester Greenstar 301 1 ' 1500.00 : 1 500.00.
: | |
|
| | |
| |

|
a : _ |

, ! } 4 a
: a SUDTOTAL a 2590.00

DISCOUNT 50.00

SUBTOTAL LESS DISCOUNT 2540.00

Tank you for your business! —
TAX RATE 12.00%
TOTAL TAX 304_B0

Balance Due $2,844.80

Terms & Instructions
Please pay within 20 days by PayPal (vbob@stanfordalumbing.com)

 

Installed products have 5 year warranty.
",Allen Smith,87Private st. Seattle.WA,#INV02081,11/11/2018,12/1/2018,"2,884.80"
613.0,"Stanford Plumbing & Heating INVOICE

123 Madison drive, Seattle, WA, 7829Q

   

 

yorw. plumbingstanford. com

990-120-4560

BILL TO Invoice No: #INVO2Z0B1
Allen Smith Involce Date: TWV/11/18
87 Private st, Seattle, WA Due Date: 12/01/18

allen@gmail.com
990-302-1898

 

 

 

 

 

 

 

 

 

 

 

 

 

DESCRIPTION QTY/ HR UNIT PRICE TOTAL
Installed new kitchen sink (hours) 3 $0.00 150.00
‘Toto sink . 1 5D0.00 a 500.00
‘Worcester greenstar magnetic system fitter : 1 190.00 oo 190.00 .
. Nest smart thermostat 1 250.00 250.00 |
‘Worcester Greenstar 301 1 ' 1500.00 : 1 500.00.
: | |
|
| | |
| |

|
a : _ |

, ! } 4 a
: a SUDTOTAL a 2590.00

DISCOUNT 50.00

SUBTOTAL LESS DISCOUNT 2540.00

Tank you for your business! —
TAX RATE 12.00%
TOTAL TAX 304_B0

Balance Due $2,844.80

Terms & Instructions
Please pay within 20 days by PayPal (vbob@stanfordalumbing.com)

 

Installed products have 5 year warranty.
",Allen Smith,87Private st. Seattle.WA,#INV02081,11/11/2018,12/1/2018,"2,884.80"
614.0,"Stanford Plumbing & Heating INVOICE

123 Madison drive, Seattle, WA, 7829Q

   

 

yorw. plumbingstanford. com

990-120-4560

BILL TO Invoice No: #INVO2Z0B1
Allen Smith Involce Date: TWV/11/18
87 Private st, Seattle, WA Due Date: 12/01/18

allen@gmail.com
990-302-1898

 

 

 

 

 

 

 

 

 

 

 

 

 

DESCRIPTION QTY/ HR UNIT PRICE TOTAL
Installed new kitchen sink (hours) 3 $0.00 150.00
‘Toto sink . 1 5D0.00 a 500.00
‘Worcester greenstar magnetic system fitter : 1 190.00 oo 190.00 .
. Nest smart thermostat 1 250.00 250.00 |
‘Worcester Greenstar 301 1 ' 1500.00 : 1 500.00.
: | |
|
| | |
| |

|
a : _ |

, ! } 4 a
: a SUDTOTAL a 2590.00

DISCOUNT 50.00

SUBTOTAL LESS DISCOUNT 2540.00

Tank you for your business! —
TAX RATE 12.00%
TOTAL TAX 304_B0

Balance Due $2,844.80

Terms & Instructions
Please pay within 20 days by PayPal (vbob@stanfordalumbing.com)

 

Installed products have 5 year warranty.
",Allen Smith,87Private st. Seattle.WA,#INV02081,11/11/2018,12/1/2018,"2,884.80"
615.0,"Stanford Plumbing & Heating INVOICE

123 Madison drive, Seattle, WA, 7829Q

   

 

yorw. plumbingstanford. com

990-120-4560

BILL TO Invoice No: #INVO2Z0B1
Allen Smith Involce Date: TWV/11/18
87 Private st, Seattle, WA Due Date: 12/01/18

allen@gmail.com
990-302-1898

 

 

 

 

 

 

 

 

 

 

 

 

 

DESCRIPTION QTY/ HR UNIT PRICE TOTAL
Installed new kitchen sink (hours) 3 $0.00 150.00
‘Toto sink . 1 5D0.00 a 500.00
‘Worcester greenstar magnetic system fitter : 1 190.00 oo 190.00 .
. Nest smart thermostat 1 250.00 250.00 |
‘Worcester Greenstar 301 1 ' 1500.00 : 1 500.00.
: | |
|
| | |
| |

|
a : _ |

, ! } 4 a
: a SUDTOTAL a 2590.00

DISCOUNT 50.00

SUBTOTAL LESS DISCOUNT 2540.00

Tank you for your business! —
TAX RATE 12.00%
TOTAL TAX 304_B0

Balance Due $2,844.80

Terms & Instructions
Please pay within 20 days by PayPal (vbob@stanfordalumbing.com)

 

Installed products have 5 year warranty.
",Allen Smith,87Private st. Seattle.WA,#INV02081,11/11/2018,12/1/2018,"2,884.80"
616.0,"Stanford Plumbing & Heating INVOICE

123 Madison drive, Seattle, WA, 7829Q

   

 

yorw. plumbingstanford. com

990-120-4560

BILL TO Invoice No: #INVO2Z0B1
Allen Smith Involce Date: TWV/11/18
87 Private st, Seattle, WA Due Date: 12/01/18

allen@gmail.com
990-302-1898

 

 

 

 

 

 

 

 

 

 

 

 

 

DESCRIPTION QTY/ HR UNIT PRICE TOTAL
Installed new kitchen sink (hours) 3 $0.00 150.00
‘Toto sink . 1 5D0.00 a 500.00
‘Worcester greenstar magnetic system fitter : 1 190.00 oo 190.00 .
. Nest smart thermostat 1 250.00 250.00 |
‘Worcester Greenstar 301 1 ' 1500.00 : 1 500.00.
: | |
|
| | |
| |

|
a : _ |

, ! } 4 a
: a SUDTOTAL a 2590.00

DISCOUNT 50.00

SUBTOTAL LESS DISCOUNT 2540.00

Tank you for your business! —
TAX RATE 12.00%
TOTAL TAX 304_B0

Balance Due $2,844.80

Terms & Instructions
Please pay within 20 days by PayPal (vbob@stanfordalumbing.com)

 

Installed products have 5 year warranty.
",Allen Smith,87Private st. Seattle.WA,#INV02081,11/11/2018,12/1/2018,"2,884.80"
617.0,"Stanford Plumbing & Heating INVOICE

123 Madison drive, Seattle, WA, 7829Q

   

 

yorw. plumbingstanford. com

990-120-4560

BILL TO Invoice No: #INVO2Z0B1
Allen Smith Involce Date: TWV/11/18
87 Private st, Seattle, WA Due Date: 12/01/18

allen@gmail.com
990-302-1898

 

 

 

 

 

 

 

 

 

 

 

 

 

DESCRIPTION QTY/ HR UNIT PRICE TOTAL
Installed new kitchen sink (hours) 3 $0.00 150.00
‘Toto sink . 1 5D0.00 a 500.00
‘Worcester greenstar magnetic system fitter : 1 190.00 oo 190.00 .
. Nest smart thermostat 1 250.00 250.00 |
‘Worcester Greenstar 301 1 ' 1500.00 : 1 500.00.
: | |
|
| | |
| |

|
a : _ |

, ! } 4 a
: a SUDTOTAL a 2590.00

DISCOUNT 50.00

SUBTOTAL LESS DISCOUNT 2540.00

Tank you for your business! —
TAX RATE 12.00%
TOTAL TAX 304_B0

Balance Due $2,844.80

Terms & Instructions
Please pay within 20 days by PayPal (vbob@stanfordalumbing.com)

 

Installed products have 5 year warranty.
",Allen Smith,87Private st. Seattle.WA,#INV02081,11/11/2018,12/1/2018,"2,884.80"
618.0,"Stanford Plumbing & Heating INVOICE

123 Madison drive, Seattle, WA, 7829Q

   

 

yorw. plumbingstanford. com

990-120-4560

BILL TO Invoice No: #INVO2Z0B1
Allen Smith Involce Date: TWV/11/18
87 Private st, Seattle, WA Due Date: 12/01/18

allen@gmail.com
990-302-1898

 

 

 

 

 

 

 

 

 

 

 

 

 

DESCRIPTION QTY/ HR UNIT PRICE TOTAL
Installed new kitchen sink (hours) 3 $0.00 150.00
‘Toto sink . 1 5D0.00 a 500.00
‘Worcester greenstar magnetic system fitter : 1 190.00 oo 190.00 .
. Nest smart thermostat 1 250.00 250.00 |
‘Worcester Greenstar 301 1 ' 1500.00 : 1 500.00.
: | |
|
| | |
| |

|
a : _ |

, ! } 4 a
: a SUDTOTAL a 2590.00

DISCOUNT 50.00

SUBTOTAL LESS DISCOUNT 2540.00

Tank you for your business! —
TAX RATE 12.00%
TOTAL TAX 304_B0

Balance Due $2,844.80

Terms & Instructions
Please pay within 20 days by PayPal (vbob@stanfordalumbing.com)

 

Installed products have 5 year warranty.
",Allen Smith,87Private st. Seattle.WA,#INV02081,11/11/2018,12/1/2018,"2,884.80"
619.0,"Stanford Plumbing & Heating INVOICE

123 Madison drive, Seattle, WA, 7829Q

   

 

yorw. plumbingstanford. com

990-120-4560

BILL TO Invoice No: #INVO2Z0B1
Allen Smith Involce Date: TWV/11/18
87 Private st, Seattle, WA Due Date: 12/01/18

allen@gmail.com
990-302-1898

 

 

 

 

 

 

 

 

 

 

 

 

 

DESCRIPTION QTY/ HR UNIT PRICE TOTAL
Installed new kitchen sink (hours) 3 $0.00 150.00
‘Toto sink . 1 5D0.00 a 500.00
‘Worcester greenstar magnetic system fitter : 1 190.00 oo 190.00 .
. Nest smart thermostat 1 250.00 250.00 |
‘Worcester Greenstar 301 1 ' 1500.00 : 1 500.00.
: | |
|
| | |
| |

|
a : _ |

, ! } 4 a
: a SUDTOTAL a 2590.00

DISCOUNT 50.00

SUBTOTAL LESS DISCOUNT 2540.00

Tank you for your business! —
TAX RATE 12.00%
TOTAL TAX 304_B0

Balance Due $2,844.80

Terms & Instructions
Please pay within 20 days by PayPal (vbob@stanfordalumbing.com)

 

Installed products have 5 year warranty.
",Allen Smith,87Private st. Seattle.WA,#INV02081,11/11/2018,12/1/2018,"2,884.80"
620.0,"Stanford Plumbing & Heating INVOICE

123 Madison drive, Seattle, WA, 7829Q

   

 

yorw. plumbingstanford. com

990-120-4560

BILL TO Invoice No: #INVO2Z0B1
Allen Smith Involce Date: TWV/11/18
87 Private st, Seattle, WA Due Date: 12/01/18

allen@gmail.com
990-302-1898

 

 

 

 

 

 

 

 

 

 

 

 

 

DESCRIPTION QTY/ HR UNIT PRICE TOTAL
Installed new kitchen sink (hours) 3 $0.00 150.00
‘Toto sink . 1 5D0.00 a 500.00
‘Worcester greenstar magnetic system fitter : 1 190.00 oo 190.00 .
. Nest smart thermostat 1 250.00 250.00 |
‘Worcester Greenstar 301 1 ' 1500.00 : 1 500.00.
: | |
|
| | |
| |

|
a : _ |

, ! } 4 a
: a SUDTOTAL a 2590.00

DISCOUNT 50.00

SUBTOTAL LESS DISCOUNT 2540.00

Tank you for your business! —
TAX RATE 12.00%
TOTAL TAX 304_B0

Balance Due $2,844.80

Terms & Instructions
Please pay within 20 days by PayPal (vbob@stanfordalumbing.com)

 

Installed products have 5 year warranty.
",Allen Smith,87Private st. Seattle.WA,#INV02081,11/11/2018,12/1/2018,"2,884.80"
621.0,"Stanford Plumbing & Heating INVOICE

123 Madison drive, Seattle, WA, 7829Q

   

 

yorw. plumbingstanford. com

990-120-4560

BILL TO Invoice No: #INVO2Z0B1
Allen Smith Involce Date: TWV/11/18
87 Private st, Seattle, WA Due Date: 12/01/18

allen@gmail.com
990-302-1898

 

 

 

 

 

 

 

 

 

 

 

 

 

DESCRIPTION QTY/ HR UNIT PRICE TOTAL
Installed new kitchen sink (hours) 3 $0.00 150.00
‘Toto sink . 1 5D0.00 a 500.00
‘Worcester greenstar magnetic system fitter : 1 190.00 oo 190.00 .
. Nest smart thermostat 1 250.00 250.00 |
‘Worcester Greenstar 301 1 ' 1500.00 : 1 500.00.
: | |
|
| | |
| |

|
a : _ |

, ! } 4 a
: a SUDTOTAL a 2590.00

DISCOUNT 50.00

SUBTOTAL LESS DISCOUNT 2540.00

Tank you for your business! —
TAX RATE 12.00%
TOTAL TAX 304_B0

Balance Due $2,844.80

Terms & Instructions
Please pay within 20 days by PayPal (vbob@stanfordalumbing.com)

 

Installed products have 5 year warranty.
",Allen Smith,87Private st. Seattle.WA,#INV02081,11/11/2018,12/1/2018,"2,884.80"
622.0,"Stanford Plumbing & Heating INVOICE

123 Madison drive, Seattle, WA, 7829Q

   

 

yorw. plumbingstanford. com

990-120-4560

BILL TO Invoice No: #INVO2Z0B1
Allen Smith Involce Date: TWV/11/18
87 Private st, Seattle, WA Due Date: 12/01/18

allen@gmail.com
990-302-1898

 

 

 

 

 

 

 

 

 

 

 

 

 

DESCRIPTION QTY/ HR UNIT PRICE TOTAL
Installed new kitchen sink (hours) 3 $0.00 150.00
‘Toto sink . 1 5D0.00 a 500.00
‘Worcester greenstar magnetic system fitter : 1 190.00 oo 190.00 .
. Nest smart thermostat 1 250.00 250.00 |
‘Worcester Greenstar 301 1 ' 1500.00 : 1 500.00.
: | |
|
| | |
| |

|
a : _ |

, ! } 4 a
: a SUDTOTAL a 2590.00

DISCOUNT 50.00

SUBTOTAL LESS DISCOUNT 2540.00

Tank you for your business! —
TAX RATE 12.00%
TOTAL TAX 304_B0

Balance Due $2,844.80

Terms & Instructions
Please pay within 20 days by PayPal (vbob@stanfordalumbing.com)

 

Installed products have 5 year warranty.
",Allen Smith,87Private st. Seattle.WA,#INV02081,11/11/2018,12/1/2018,"2,884.80"
623.0,"Stanford Plumbing & Heating INVOICE

123 Madison drive, Seattle, WA, 7829Q

   

 

yorw. plumbingstanford. com

990-120-4560

BILL TO Invoice No: #INVO2Z0B1
Allen Smith Involce Date: TWV/11/18
87 Private st, Seattle, WA Due Date: 12/01/18

allen@gmail.com
990-302-1898

 

 

 

 

 

 

 

 

 

 

 

 

 

DESCRIPTION QTY/ HR UNIT PRICE TOTAL
Installed new kitchen sink (hours) 3 $0.00 150.00
‘Toto sink . 1 5D0.00 a 500.00
‘Worcester greenstar magnetic system fitter : 1 190.00 oo 190.00 .
. Nest smart thermostat 1 250.00 250.00 |
‘Worcester Greenstar 301 1 ' 1500.00 : 1 500.00.
: | |
|
| | |
| |

|
a : _ |

, ! } 4 a
: a SUDTOTAL a 2590.00

DISCOUNT 50.00

SUBTOTAL LESS DISCOUNT 2540.00

Tank you for your business! —
TAX RATE 12.00%
TOTAL TAX 304_B0

Balance Due $2,844.80

Terms & Instructions
Please pay within 20 days by PayPal (vbob@stanfordalumbing.com)

 

Installed products have 5 year warranty.
",Allen Smith,87Private st. Seattle.WA,#INV02081,11/11/2018,12/1/2018,"2,884.80"
624.0,"Stanford Plumbing & Heating INVOICE

123 Madison drive, Seattle, WA, 7829Q

   

 

yorw. plumbingstanford. com

990-120-4560

BILL TO Invoice No: #INVO2Z0B1
Allen Smith Involce Date: TWV/11/18
87 Private st, Seattle, WA Due Date: 12/01/18

allen@gmail.com
990-302-1898

 

 

 

 

 

 

 

 

 

 

 

 

 

DESCRIPTION QTY/ HR UNIT PRICE TOTAL
Installed new kitchen sink (hours) 3 $0.00 150.00
‘Toto sink . 1 5D0.00 a 500.00
‘Worcester greenstar magnetic system fitter : 1 190.00 oo 190.00 .
. Nest smart thermostat 1 250.00 250.00 |
‘Worcester Greenstar 301 1 ' 1500.00 : 1 500.00.
: | |
|
| | |
| |

|
a : _ |

, ! } 4 a
: a SUDTOTAL a 2590.00

DISCOUNT 50.00

SUBTOTAL LESS DISCOUNT 2540.00

Tank you for your business! —
TAX RATE 12.00%
TOTAL TAX 304_B0

Balance Due $2,844.80

Terms & Instructions
Please pay within 20 days by PayPal (vbob@stanfordalumbing.com)

 

Installed products have 5 year warranty.
",Allen Smith,87Private st. Seattle.WA,#INV02081,11/11/2018,12/1/2018,"2,884.80"
625.0,"Stanford Plumbing & Heating INVOICE

123 Madison drive, Seattle, WA, 7829Q

   

 

yorw. plumbingstanford. com

990-120-4560

BILL TO Invoice No: #INVO2Z0B1
Allen Smith Involce Date: TWV/11/18
87 Private st, Seattle, WA Due Date: 12/01/18

allen@gmail.com
990-302-1898

 

 

 

 

 

 

 

 

 

 

 

 

 

DESCRIPTION QTY/ HR UNIT PRICE TOTAL
Installed new kitchen sink (hours) 3 $0.00 150.00
‘Toto sink . 1 5D0.00 a 500.00
‘Worcester greenstar magnetic system fitter : 1 190.00 oo 190.00 .
. Nest smart thermostat 1 250.00 250.00 |
‘Worcester Greenstar 301 1 ' 1500.00 : 1 500.00.
: | |
|
| | |
| |

|
a : _ |

, ! } 4 a
: a SUDTOTAL a 2590.00

DISCOUNT 50.00

SUBTOTAL LESS DISCOUNT 2540.00

Tank you for your business! —
TAX RATE 12.00%
TOTAL TAX 304_B0

Balance Due $2,844.80

Terms & Instructions
Please pay within 20 days by PayPal (vbob@stanfordalumbing.com)

 

Installed products have 5 year warranty.
",Allen Smith,87Private st. Seattle.WA,#INV02081,11/11/2018,12/1/2018,"2,884.80"
626.0,"Stanford Plumbing & Heating INVOICE

123 Madison drive, Seattle, WA, 7829Q

   

 

yorw. plumbingstanford. com

990-120-4560

BILL TO Invoice No: #INVO2Z0B1
Allen Smith Involce Date: TWV/11/18
87 Private st, Seattle, WA Due Date: 12/01/18

allen@gmail.com
990-302-1898

 

 

 

 

 

 

 

 

 

 

 

 

 

DESCRIPTION QTY/ HR UNIT PRICE TOTAL
Installed new kitchen sink (hours) 3 $0.00 150.00
‘Toto sink . 1 5D0.00 a 500.00
‘Worcester greenstar magnetic system fitter : 1 190.00 oo 190.00 .
. Nest smart thermostat 1 250.00 250.00 |
‘Worcester Greenstar 301 1 ' 1500.00 : 1 500.00.
: | |
|
| | |
| |

|
a : _ |

, ! } 4 a
: a SUDTOTAL a 2590.00

DISCOUNT 50.00

SUBTOTAL LESS DISCOUNT 2540.00

Tank you for your business! —
TAX RATE 12.00%
TOTAL TAX 304_B0

Balance Due $2,844.80

Terms & Instructions
Please pay within 20 days by PayPal (vbob@stanfordalumbing.com)

 

Installed products have 5 year warranty.
",Allen Smith,87Private st. Seattle.WA,#INV02081,11/11/2018,12/1/2018,"2,884.80"
627.0,"Stanford Plumbing & Heating INVOICE

123 Madison drive, Seattle, WA, 7829Q

   

 

yorw. plumbingstanford. com

990-120-4560

BILL TO Invoice No: #INVO2Z0B1
Allen Smith Involce Date: TWV/11/18
87 Private st, Seattle, WA Due Date: 12/01/18

allen@gmail.com
990-302-1898

 

 

 

 

 

 

 

 

 

 

 

 

 

DESCRIPTION QTY/ HR UNIT PRICE TOTAL
Installed new kitchen sink (hours) 3 $0.00 150.00
‘Toto sink . 1 5D0.00 a 500.00
‘Worcester greenstar magnetic system fitter : 1 190.00 oo 190.00 .
. Nest smart thermostat 1 250.00 250.00 |
‘Worcester Greenstar 301 1 ' 1500.00 : 1 500.00.
: | |
|
| | |
| |

|
a : _ |

, ! } 4 a
: a SUDTOTAL a 2590.00

DISCOUNT 50.00

SUBTOTAL LESS DISCOUNT 2540.00

Tank you for your business! —
TAX RATE 12.00%
TOTAL TAX 304_B0

Balance Due $2,844.80

Terms & Instructions
Please pay within 20 days by PayPal (vbob@stanfordalumbing.com)

 

Installed products have 5 year warranty.
",Allen Smith,87Private st. Seattle.WA,#INV02081,11/11/2018,12/1/2018,"2,884.80"
